scenario,lambda,mu_nurse,mu_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,system_total_time,patient_loss,hospital_overload,arrival_pattern,lambda_variance,uncertainty_penalty
standard,24.769321980427254,4.4484303956253,3.071080109546362,14,10,21.104401536548416,92.07794676080576,292.35895910639226,6,9,3.1449733494200283,0.0,0.0,poisson,,
standard,10.5972657457959,3.3162222474826817,3.550244140598816,9,12,34.778552180578785,137.27443118288375,323.74491047352024,4,4,1.8178634421291646,0.0,0.0,poisson,,
standard,20.99098407348869,6.378328977941439,3.243198289073028,11,12,23.395735352181852,149.31426636796132,367.25401227420105,4,7,2.8520857877748265,0.0,0.0,poisson,,
standard,25.64628588986744,3.1239376279242883,3.7154936263982643,12,11,28.525696290480916,74.00875150771378,497.74151387276834,9,7,11.331771994028848,0.0,0.0,poisson,,
standard,13.698749601597976,3.276953103746581,3.3980117730610595,15,9,27.720885465712797,82.33976943479021,469.9005347017548,5,5,1.9474712053384933,0.0,0.0,poisson,,
standard,18.33487126854733,6.287733574318585,2.4341835556876354,19,15,57.28085209309605,64.58813678394584,390.06544844869893,3,8,13.597821615837514,0.0,0.0,poisson,,
standard,7.926136307738901,4.041717396401261,2.3273423375910514,12,7,42.33775262227602,115.70251145214203,263.16747141874447,2,4,26.788485463346053,0.0,0.0,poisson,,
standard,6.035457269940318,2.1048455910288593,2.925531889965522,7,9,57.14692994548683,68.63694960819399,464.1884487637324,3,3,8.244242645417135,0.0,0.0,poisson,,
standard,25.652948721979342,2.49298352407326,3.0575100499225503,18,9,39.8020726128072,106.0916549361598,329.5686613393766,11,9,3.087549316594851,0.0,0.0,poisson,,
standard,13.541698715591188,6.969975746786229,3.7589990827330575,15,6,19.915783192641186,148.14992002372404,360.1903463989711,2,4,19.149300554182116,0.0,0.0,poisson,,
standard,13.651153470372105,3.8114588810401298,3.4417075503326755,8,15,38.75427705883489,57.79619406002712,305.7084770723741,4,4,31.613630996733242,0.0,0.0,poisson,,
standard,16.786548829482037,3.865220850018625,2.2365616367252263,16,8,43.690439021358664,103.33009132309172,461.2973490439706,5,8,3.398340399312969,0.0,0.0,poisson,,
standard,48.17592594726626,2.7778039440424935,3.6202506403505215,20,15,31.016679065976575,122.87335046516255,244.62255192027914,18,14,3.0441241810753183,0.0,0.0,poisson,,
standard,16.80204537152514,3.166633513606145,2.3071020457556357,20,10,17.942781687594003,67.05933217782709,250.59694146791335,6,8,2.7794197870981936,0.0,0.0,poisson,,
standard,5.015310983426874,7.721529649866028,1.9402576378779794,6,8,46.59189491237697,137.429312772059,349.66596977063915,1,3,4.305353498547355,0.0,0.0,poisson,,
standard,12.457526367131733,7.828842453657378,1.9654560390937532,4,9,11.052940763714883,95.54127558510018,474.51012518963995,2,7,3.4706751744876465,0.0,0.0,poisson,,
standard,32.70606559428936,7.773872627726523,3.201624228105022,6,13,58.57427788358073,109.36183867549127,278.8062289475485,5,11,2.1937860740910327,0.0,0.0,poisson,,
standard,13.595400846613465,2.321943558033497,3.46138310030217,10,8,11.723488972959187,100.36575781591577,217.7986128131975,6,5,7.660309717108614,0.0,0.0,poisson,,
standard,20.622889062821784,6.218164455395806,1.8115820746783826,5,14,55.89509025694701,100.89872941310884,478.19148227616364,4,12,2.969035107659508,0.0,0.0,poisson,,
standard,22.133211260033484,4.953484627485813,3.7052918426424286,8,13,51.682354602279894,64.20509596781235,491.1765364496301,5,6,39.01977479993199,0.0,0.0,poisson,,
standard,23.46693365371055,3.5694588944194834,2.6618998518460977,18,13,17.910255828479414,89.23330805689423,281.01239872724085,7,9,7.645920420975009,0.0,0.0,poisson,,
standard,15.060355934650602,6.152924210124024,2.130560634306855,8,13,45.87828142160128,65.10955196645037,226.36422644037998,3,8,2.557015517932258,0.0,0.0,poisson,,
standard,10.070868506951207,5.675775387859835,2.8663375932003157,5,6,29.37880964157185,127.52076650969674,244.0046399802588,2,4,5.752192133263547,0.0,0.0,poisson,,
standard,5.3419787555842255,5.917265283158901,1.759649119076125,10,7,29.76911348084492,129.58216044329683,208.84585310702622,1,4,10.567119123597502,0.0,0.0,poisson,,
standard,11.05915526238302,6.769420690902638,1.288946426962558,3,10,54.78609299054715,114.96342452407548,368.2864206461577,2,9,4.9409179121393,0.0,0.0,poisson,,
standard,29.54931099406762,6.713756454185609,2.492273832689371,12,12,11.736951691544148,125.04795452972665,250.05295460149998,5,12,8.381164051517965,0.0,0.0,poisson,,
standard,12.371999469966108,3.878260181443414,3.156622281673915,12,7,59.70183160229922,122.55020070008025,424.0559243150261,4,4,13.159300681374974,0.0,0.0,poisson,,
standard,17.198013098061445,2.0524039450494826,2.98499931721065,18,14,44.22824559806944,117.10955451181827,353.58910500264574,9,6,5.814031154902669,0.0,0.0,poisson,,
standard,25.902376275924762,7.356960133074256,2.7721693184825242,12,14,14.962697692571165,85.0619206575262,255.86949787162436,4,10,3.238218691443721,0.0,0.0,poisson,,
standard,19.05694626256134,7.3535317620429215,3.9968782039802657,3,13,59.732295558002775,87.80374933691499,480.5738321030893,3,5,6.052010520876923,0.0,0.0,poisson,,
standard,14.246189787631721,3.332775800238801,2.3758460923660216,17,11,47.0521629205611,111.58908031937715,471.83541320523744,5,7,2.2475923347826328,0.0,0.0,poisson,,
standard,6.0784858808038145,2.0393978567156994,2.7255650963230407,17,10,44.01748400785821,61.67331395643505,374.944770938858,4,3,2.073213769169791,0.0,0.0,poisson,,
standard,8.507991470656428,4.1562767635605065,1.4564610083706817,18,14,39.04998108459347,149.71417648921613,311.03469670397044,3,6,7.273233850996513,0.0,0.0,poisson,,
standard,17.552547417155782,4.932699263017629,3.534691288938019,12,8,12.153551726583242,149.43386795527937,361.7220144088575,4,6,2.778412022605278,0.0,0.0,poisson,,
standard,8.436885420692972,3.6343490984421623,3.706520328412705,4,7,40.47055664141871,144.72081592565314,397.2838749407748,3,3,2.2399148916254688,0.0,0.0,poisson,,
standard,8.543336944878368,2.567131006297874,1.7742894805137266,5,15,18.240528954713092,112.79300657291901,410.9856672540406,4,5,6.843403544069962,0.0,0.0,poisson,,
standard,19.34746240261383,3.2392878275579085,3.977545189745628,20,5,26.216497254601155,139.48850945469005,441.42824446915006,7,5,8.016003915583944,0.0,0.0,poisson,,
standard,37.27257289155024,3.6397211581472124,3.470486461027538,16,12,41.11519943146182,88.83526647931633,235.70088546364786,11,11,5.0561106472689,0.0,0.0,poisson,,
standard,10.125361011686511,3.0785871938674054,1.4416973649414158,10,15,26.427933846434357,136.37817298748706,257.2872492245062,4,8,2.572495666194633,0.0,0.0,poisson,,
standard,28.349673651154042,3.647220452429692,3.6179624102143433,20,8,41.231426693805105,140.18066731684763,307.7589210332775,8,8,10.24986929564821,0.0,0.0,poisson,,
standard,17.06654524741081,7.581659695390899,2.682377071867583,19,7,17.350429570366536,130.30413276205445,299.9937907528357,3,7,2.4291040859141635,0.0,0.0,poisson,,
standard,13.520783456328303,2.24642380566104,3.2917010807025973,10,11,22.777999505241077,100.06079750527738,383.6976587986401,7,5,2.0492307749161207,0.0,0.0,poisson,,
standard,26.834674497716474,3.5630624015578953,3.7625712628767025,14,14,52.08088027381651,110.58060710637037,430.59230004594906,8,8,3.0752899600497563,0.0,0.0,poisson,,
standard,22.723257029796777,6.864867000319082,3.712824218669645,15,8,41.02477397861621,99.70890017695355,214.42028446054178,4,7,2.097434929137906,0.0,0.0,poisson,,
standard,11.018315297035386,6.7228133049498,3.440906609131318,9,9,29.306443384593774,93.64126385059755,467.51197421254733,2,4,3.232597381109054,0.0,0.0,poisson,,
standard,16.11155429743762,2.2295669923641173,3.737705291805802,13,6,41.80585681006292,118.60153832986249,470.3708941057788,8,5,2.6206023110590833,0.0,0.0,poisson,,
standard,9.174663624951808,2.361915033198845,3.322554857096032,20,13,29.365462132896877,126.68403580628936,295.1042181910872,4,3,12.404081101022028,0.0,0.0,poisson,,
standard,10.827440252465562,2.6971564687228344,3.8492834290095512,7,4,51.14004748480669,122.17708581733862,317.30959347236916,5,3,5.924106487090362,0.0,0.0,poisson,,
standard,8.426363576890342,7.599865823656296,3.271728103814022,6,6,37.98359544959382,91.15718408823201,335.89588468683013,2,3,2.6356772553091874,0.0,0.0,poisson,,
standard,5.1876704368573465,6.99882620919285,1.0488576898092876,9,12,49.56607321343825,125.65815690269096,228.60801972110193,1,5,21.98648916107794,0.0,0.0,poisson,,
standard,15.891367001438631,2.117220104327031,2.1794675297777912,15,9,27.33773009690279,72.74435176122016,319.37342139892087,8,8,3.6031043740424544,0.0,0.0,poisson,,
standard,7.304577443339605,3.3462478702819256,2.0986360063302505,13,14,55.0654637037488,113.0406489345018,443.50859305072754,3,4,2.830672450154114,0.0,0.0,poisson,,
standard,20.000791309758398,7.530060613167764,3.958989385261482,20,8,19.45006839165487,88.82376043851119,279.83671104252846,3,6,3.3263286043942064,0.0,0.0,poisson,,
standard,5.828418450884277,4.1920483625430105,2.314975502972365,16,13,46.77238590893007,138.12640405647448,285.1589199195998,2,3,3.082359359461882,0.0,0.0,poisson,,
standard,11.593130917772735,4.696312842135576,1.110876939854006,19,14,25.77720722043232,93.8819358270829,233.39711197583267,3,11,3.84261737701586,0.0,0.0,poisson,,
standard,20.532334634411562,4.470619271643416,1.8432290959109747,10,15,56.279531712478516,129.43574445771188,413.6015979021316,5,12,3.592903131463592,0.0,0.0,poisson,,
standard,9.545570300975044,7.514602423715146,1.642267385180352,6,8,45.989852368791524,113.38231395374645,227.29418566120205,2,6,6.296093186978986,0.0,0.0,poisson,,
standard,6.783733974693688,5.394408242127559,3.273171726293017,6,13,25.495039291159166,83.09741850713581,432.61594764008754,2,3,1.6612070331743114,0.0,0.0,poisson,,
standard,13.921407692730146,7.2059603953478035,3.600312882372952,12,13,28.24688279193459,128.3373010312245,426.26053423309224,2,4,21.31771597701166,0.0,0.0,poisson,,
standard,5.192341005743661,6.69176973001911,2.1104529004155532,3,12,57.11438935302913,72.2435907479777,448.70924541611913,1,3,5.346459837834954,0.0,0.0,poisson,,
standard,16.485601619737167,2.0984779896466774,3.913395165068712,9,10,20.744647795299407,102.95610864242379,452.6497380705978,8,5,8.08715101072211,0.0,0.0,poisson,,
standard,21.035132644601422,2.1436733080052868,3.317365399826122,14,15,42.77262101097326,105.251685834321,209.27622135564366,10,7,6.861456674303591,0.0,0.0,poisson,,
standard,9.922764443611188,4.805968889739866,2.3324020948578266,4,11,11.592262473985617,131.8186357854881,310.51183489629045,3,5,2.0249609681095615,0.0,0.0,poisson,,
standard,9.044376083328864,3.5249156669182984,1.5529233786633516,4,11,49.3575905092494,134.96520861875865,492.48508496944623,3,6,7.861524562887178,0.0,0.0,poisson,,
standard,20.799088475343996,4.900656467062123,3.066805429353269,11,8,51.58364909281268,147.526573735978,224.78218294984762,5,7,5.55833251964228,0.0,0.0,poisson,,
standard,30.146791558839023,3.969348363569387,3.54704827057055,15,15,36.23916803234293,108.91093622293994,390.47631764903235,8,9,4.243800887980279,0.0,0.0,poisson,,
standard,14.530464276401936,6.839329626197834,3.6812377735520183,14,9,28.053765665006544,138.51009361980135,481.85478852615523,3,4,19.370347755921298,0.0,0.0,poisson,,
standard,26.819769715073534,6.943521929595307,3.29760494098292,14,11,53.79163979186712,148.41418761241326,391.7929308743765,4,9,7.9782829769327,0.0,0.0,poisson,,
standard,14.108717222581877,2.639437716165281,3.5683624621730337,9,6,49.64188535032297,119.93913520123026,210.7591436213823,6,4,22.86581678259876,0.0,0.0,poisson,,
standard,21.885022427692885,7.189678307943587,3.286562374952721,17,8,12.865994209504109,126.81996976000667,359.9509865497249,4,7,3.511451249278004,0.0,0.0,poisson,,
standard,16.01358211627826,6.844985108877125,2.728666739136587,4,11,17.096699261965256,132.6413041641863,434.8127788609065,3,6,8.60000269929656,0.0,0.0,poisson,,
standard,19.645824619069025,6.424342610197135,3.115166887992997,4,8,11.013770058690271,90.10467895305457,389.9296534605513,4,7,2.0852365250827427,0.0,0.0,poisson,,
standard,14.61969851828712,5.206620701957315,3.785448727556099,5,14,58.145866092988925,132.20148700023532,238.27305850759961,3,4,11.748721545755062,0.0,0.0,poisson,,
standard,7.7557158842663245,7.362749010112013,3.377637659451499,6,12,28.484896599142363,138.07981892682017,202.13289147076628,2,3,1.656636794968017,0.0,0.0,poisson,,
standard,15.119272396604373,2.4325445814096756,2.16369449907667,19,8,28.60100588421919,93.38169257102105,258.2211427332062,7,8,2.3753417399680226,0.0,0.0,poisson,,
standard,29.00119564413448,5.974625200060998,3.662147186691286,13,9,53.064832963705875,115.81919343758089,237.4878080130338,5,8,18.76868314997847,0.0,0.0,poisson,,
standard,16.292482103099765,2.3878359727080016,2.7350112865836413,7,14,27.859519317988372,64.24937214199917,205.2961087518369,7,7,6.588984776155462,0.0,0.0,poisson,,
standard,44.009330308651876,4.954404340678044,3.438757412629228,17,14,11.486306522441206,61.71540927177417,267.39357856512873,10,13,5.693642823358128,0.0,0.0,poisson,,
standard,35.42212099845875,6.931004798781024,3.6873712129076197,18,15,18.1036249071366,71.30463574500405,440.42668899696463,6,10,3.309355319177282,0.0,0.0,poisson,,
standard,5.231668589533461,6.791061429025563,1.6236184246318268,17,13,22.422981990294687,117.17259076278694,251.01499436246922,1,4,4.897854168815334,0.0,0.0,poisson,,
standard,35.332246417701526,7.152382110883459,3.978930471593852,7,15,21.198530602459257,125.14482135589759,464.4542613173353,6,9,8.867203396190474,0.0,0.0,poisson,,
standard,5.828625216353388,5.482328330042975,1.4517042287434037,5,10,11.088254508994313,136.2881058393324,294.4996660923452,2,5,1.8335938685603568,0.0,0.0,poisson,,
standard,12.376640416528163,3.536076922396026,2.6438573711628788,16,10,42.4522647677603,103.44862310851912,449.97949677306514,4,5,4.7896694877606665,0.0,0.0,poisson,,
standard,44.800963101461456,5.395939992095593,3.9039458150953994,9,12,32.785003041249496,68.8492923972413,434.47845654371326,9,12,3.1044952240160413,0.0,0.0,poisson,,
standard,20.38993910761785,3.0083523003770134,3.7359735816841977,9,14,57.727125038637496,149.38887590264906,478.0259248579677,7,6,6.086620770154912,0.0,0.0,poisson,,
standard,15.174718240435677,3.2422599965789995,3.9810021623223237,18,10,21.08334117968755,70.72726717629368,305.0539695196034,5,4,7.971864154014696,0.0,0.0,poisson,,
standard,17.98866861133463,5.606717373236104,2.9409791458558225,18,14,43.15108208096777,75.54685928360406,246.52631741320016,4,7,2.0169660152243027,0.0,0.0,poisson,,
standard,12.578442771276087,2.769587936762421,3.8948408797945535,7,6,43.476798295606905,95.33611562617935,411.44212106439534,5,4,3.113529564119691,0.0,0.0,poisson,,
standard,9.96966953082108,3.0877679263181697,1.578166366993944,20,9,55.20438004826376,138.27230157074985,270.2673497070031,4,7,2.811522918432644,0.0,0.0,poisson,,
standard,22.30786635163464,6.376335306210974,2.0914454827111486,12,12,21.22092762632861,136.995768619734,360.7861407113742,4,11,4.761607086700447,0.0,0.0,poisson,,
standard,24.021804354830252,7.957614414242444,3.0858684541265964,17,10,19.223931625402358,78.833086022027,219.9565815870185,4,8,5.219277512445993,0.0,0.0,poisson,,
standard,20.91268100726296,5.762312847297153,3.5841704301612087,8,6,12.700761858135682,103.54130060282284,336.2936345321888,4,6,8.213372154740155,0.0,0.0,poisson,,
standard,34.91345620647017,7.486929135915195,3.967109763795867,18,11,16.12495829523058,90.62631557726772,241.55678073210785,5,9,7.512512928344776,0.0,0.0,poisson,,
standard,9.707264803938862,2.64163425534427,2.207325179822017,14,14,36.937308990246365,149.94277517638199,211.49418850519655,4,5,4.561808202076673,0.0,0.0,poisson,,
standard,5.235608951858325,3.521475003610332,3.266532026981079,19,13,36.660174308787035,55.31095660556977,215.8543439761313,2,2,3.620541451589597,0.0,0.0,poisson,,
standard,29.43069047288229,5.127121596418087,3.528407693762334,19,11,55.86589055472846,146.9138481279047,209.39156391352526,6,9,5.035432736353735,0.0,0.0,poisson,,
standard,11.80251448515012,4.679386492769433,1.9811217595765271,8,14,52.516296395756235,101.96420168977046,486.26230890906714,3,6,25.27824396225449,0.0,0.0,poisson,,
standard,6.192051109480054,7.862896842016634,1.4993871730402346,7,13,11.048017818589987,52.07006354852586,464.49551343502503,1,5,5.195473865443576,0.0,0.0,poisson,,
standard,13.298428660623042,3.915979129300334,3.3496569163575693,12,9,30.620169746407335,143.64131977597202,497.58789210670153,4,5,2.218700063929285,0.0,0.0,poisson,,
standard,21.664442829007594,4.012264385167537,1.7307820446333775,17,14,52.051063060984184,59.67652320125877,313.2168697174496,6,13,3.8199532427157923,0.0,0.0,poisson,,
standard,16.036983481811706,6.317901197238995,3.3864813029710548,9,14,10.403215554854352,135.71046733554493,380.88546191170406,3,5,5.315322088834476,0.0,0.0,poisson,,
standard,16.750927639154614,6.750318487395353,1.3148202121863064,6,15,35.07399865544652,92.99818582814453,337.2325341142139,3,13,5.7739896914166104,0.0,0.0,poisson,,
standard,12.095449088945873,7.308017187024542,1.82134616390765,4,8,46.69039160973152,82.08648735555457,270.27202284018176,2,7,5.228400199270736,0.0,0.0,poisson,,
standard,7.69048152897002,6.632701595729996,3.6109071467328686,11,7,29.399524415802954,118.8473798361367,327.60790820414115,2,3,1.5165603849358222,0.0,0.0,poisson,,
standard,11.341129029063113,3.0608138241635894,1.9243698032830494,10,14,53.462935833545366,112.19561814395735,358.7856472734851,4,6,12.627773995882935,0.0,0.0,poisson,,
